activityId,processId,templateId,displayName,description,taskId,conditionalGroupName,conditionalGroupOption,diagram_x,diagram_y,schematic_x,schematic_y,createdDateTime,lastUpdatedDateTime,status,progress,plannedStartDateTime,plannedCompleteDateTime,predictedStartDateTime,predictedCompleteDateTime,actualStartDateTime,actualCompleteDateTime,actualDuration,typicalDuration,maximumDuration,slaViolation,slaViolationDateTime,application,applicationCode,applicationMessage,isError,hadError,errorCode,errorMessage,value,milestoneId,releasePolicy,action,plannedActivationDateTime,plannedReleaseDateTime,predictedActivationDateTime,predictedReleaseDateTime,actualActivationDateTime,actualReleaseDateTime,activated,released,sequence,initialMilestoneId,terminalMilestoneId,errorCount,transitionId,initialActivityId,terminalActivityId,processObjectType,uniqueId
InboundInvoice,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:44.705+0100,Completed,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:44.705+0100,10000,10000,20000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-InboundInvoice|Section-1
SendToPartner,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:38:01.705+0100,Running,,2023-10-17 16:37:58.705+0100,2023-10-17 16:38:01.705+0100,2023-10-17 16:38:01.705+0100,2023-10-17 16:38:04.705+0100,2023-10-17 16:38:01.705+0100,,,3000,6000,false,,,,,false,,,,,,,,,,,,,,,,2,PartnerRequest,PartnerResponse,0,,,,Section,Activity-SendToPartner|Section-2
SignDocument,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:51.705+0100,Completed,,2023-10-17 16:37:48.705+0100,2023-10-17 16:37:51.705+0100,2023-10-17 16:37:48.705+0100,2023-10-17 16:37:51.705+0100,2023-10-17 16:37:48.705+0100,2023-10-17 16:37:51.705+0100,3000,3000,6000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SignDocument|Section-1
SendToPartner,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:38:01.705+0100,Completed,,2023-10-17 16:37:57.705+0100,2023-10-17 16:37:58.705+0100,2023-10-17 16:37:57.705+0100,2023-10-17 16:38:01.705+0100,2023-10-17 16:38:00.705+0100,2023-10-17 16:38:01.705+0100,1000,1000,2000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,PartnerRequest,0,,,,Section,Activity-SendToPartner|Section-1
Third-PartyValidation,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:54.705+0100,Completed,,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:54.705+0100,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:54.705+0100,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:54.705+0100,10000,10000,20000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-Third-PartyValidation|Section-1
SecondaryInvoiceValidation,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:48.705+0100,Completed,,2023-10-17 16:37:46.705+0100,2023-10-17 16:37:48.705+0100,2023-10-17 16:37:46.705+0100,2023-10-17 16:37:48.705+0100,2023-10-17 16:37:46.705+0100,2023-10-17 16:37:48.705+0100,2000,2000,4000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SecondaryInvoiceValidation|Section-1
ValidateInvoice,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:46.705+0100,Completed,,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:46.705+0100,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:46.705+0100,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:46.705+0100,2000,2000,4000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-ValidateInvoice|Section-1
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,Third Party,Third Party description,ThirdParty,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:38:00.705+0100,Completed,Delayed,2023-10-17 16:37:44.705+0100,2023-10-17 16:37:57.705+0100,2023-10-17 16:37:54.705+0100,2023-10-17 16:37:57.705+0100,2023-10-17 16:37:44.705+0100,2023-10-17 16:38:00.705+0100,16000,13000,26000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task,Task-ThirdParty
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,Document Handler,Document Handler description,DocumentHandler,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:57.705+0100,Completed,On Time,2023-10-17 16:37:46.705+0100,2023-10-17 16:37:57.705+0100,2023-10-17 16:37:51.705+0100,2023-10-17 16:37:57.705+0100,2023-10-17 16:37:48.705+0100,2023-10-17 16:37:57.705+0100,9000,9000,18000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task,Task-DocumentHandler
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:54.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.3PV.Complete,2023-10-17 16:37:54.705+0100,,2023-10-17 16:37:54.705+0100,,2023-10-17 16:37:54.705+0100,,true,,,End,Start,,aa095bc2-94f2-41ae-b86d-b50f21bb305d,Third-PartyValidation,Third-PartyLogging,Transition,Transition-aa095bc2-94f2-41ae-b86d-b50f21bb305d
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,Secondary Invoice Group,0,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:34.705+0100,Pending,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate.Complete,2023-10-17 16:37:46.705+0100,,2023-10-17 16:37:46.705+0100,,,,false,,,End,Start,,caea8023-9d5c-415f-8fee-ee60aa0b2736,ValidateInvoice,SignDocument,Transition,Transition-caea8023-9d5c-415f-8fee-ee60aa0b2736
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:44.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Complete,2023-10-17 16:37:44.705+0100,,2023-10-17 16:37:44.705+0100,,2023-10-17 16:37:44.705+0100,,true,,,End,Start,,056f0352-f038-4fb3-9143-3ab5d8577729,InboundInvoice,ValidateInvoice,Transition,Transition-056f0352-f038-4fb3-9143-3ab5d8577729
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:38:00.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.3PL.Complete,2023-10-17 16:37:57.705+0100,,2023-10-17 16:37:57.705+0100,,2023-10-17 16:38:00.705+0100,,true,,,End,Start,,13bf855c-d199-4bbb-9c3c-ff3319c64e1c,Third-PartyLogging,SendToPartner,Transition,Transition-13bf855c-d199-4bbb-9c3c-ff3319c64e1c
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:34.705+0100,Pending,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SendToPartner.Complete,2023-10-17 16:38:05.705+0100,,2023-10-17 16:38:08.705+0100,,,,false,,,End,,,56c1d69d-b5b5-4c0d-9b14-f970e4d28491,SendToPartner,,Transition,Transition-56c1d69d-b5b5-4c0d-9b14-f970e4d28491
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:44.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Complete,2023-10-17 16:37:44.705+0100,,2023-10-17 16:37:44.705+0100,,2023-10-17 16:37:44.705+0100,,true,,,End,Start,,45f94841-0bf8-4aa0-bfe6-9bb04ff5f83d,InboundInvoice,Third-PartyValidation,Transition,Transition-45f94841-0bf8-4aa0-bfe6-9bb04ff5f83d
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:48.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate2.Complete,2023-10-17 16:37:48.705+0100,,2023-10-17 16:37:48.705+0100,,2023-10-17 16:37:48.705+0100,,true,,,End,Start,,cf9640fb-38bc-46c1-ba60-4d0716434c26,SecondaryInvoiceValidation,SignDocument,Transition,Transition-cf9640fb-38bc-46c1-ba60-4d0716434c26
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:34.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Trigger.Complex,2023-10-17 16:37:34.705+0100,,2023-10-17 16:37:34.705+0100,,2023-10-17 16:37:34.705+0100,,true,,,,Start,,b730f9e4-6b76-4840-bc79-6e0776eeab00,,InboundInvoice,Transition,Transition-b730f9e4-6b76-4840-bc79-6e0776eeab00
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:51.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SignDoc.Complete,2023-10-17 16:37:51.705+0100,,2023-10-17 16:37:51.705+0100,,2023-10-17 16:37:51.705+0100,,true,,,End,Start,,64db234e-000b-478d-90a4-18d8e9b068fb,SignDocument,BackupDocument,Transition,Transition-64db234e-000b-478d-90a4-18d8e9b068fb
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:57.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.BackupDoc.Complete,2023-10-17 16:37:57.705+0100,,2023-10-17 16:37:57.705+0100,,2023-10-17 16:37:57.705+0100,,true,,,End,Start,,01cc17f3-dd13-44f3-9494-40678214f133,BackupDocument,SendToPartner,Transition,Transition-01cc17f3-dd13-44f3-9494-40678214f133
,68190415-b71a-4646-ade2-0ff0fe28b582,Complex_1.0,,,,Secondary Invoice Group,1,,,,,2023-10-17 16:37:34.705+0100,2023-10-17 16:37:46.705+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate.Refer,2023-10-17 16:37:46.705+0100,,2023-10-17 16:37:46.705+0100,,2023-10-17 16:37:46.705+0100,,true,,,End,Start,,1a5177c0-4c5b-4907-99e4-49dab601fc26,ValidateInvoice,SecondaryInvoiceValidation,Transition,Transition-1a5177c0-4c5b-4907-99e4-49dab601fc26
InboundInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Inbound Invoice,Inbound Invoice description,,,,50,50,50,100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,Completed,On Time,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,10000,10000,20000,false,,,,,false,false,,,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-InboundInvoice
Third-PartyLogging,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Third-Party Logging,Third-Party Logging description,ThirdParty,,,450,50,575,175,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:57.706+0100,Completed,On Time,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:57.706+0100,3000,3000,6000,false,,,,,false,false,,,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-Third-PartyLogging
Third-PartyValidation,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Third-Party Validation,Third-Party Validation description,ThirdParty,,,250,50,200,175,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:54.706+0100,Completed,On Time,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:54.706+0100,10000,10000,20000,false,,,,,false,false,,,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-Third-PartyValidation
ValidateInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Validate Invoice,Validate Invoice description,,,,50,250,175,100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:46.706+0100,Completed,On Time,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:46.706+0100,2000,2000,4000,false,,,,,false,false,,,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-ValidateInvoice
SecondaryInvoiceValidation,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Secondary Invoice Validation,Secondary Invoice Validation description,,Secondary Invoice Group,1,250,175,325,25,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:58.706+0100,Completed,Delayed,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:48.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:59.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:58.706+0100,12000,2000,4000,false,,,,,false,true,Code-402,Error message 402,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-SecondaryInvoiceValidation
SendToPartner,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Send to Partner,Send to Partner description,,,,550,450,725,100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,Pending,Jeopardy,2023-10-17 16:37:57.706+0100,2023-10-17 16:38:05.706+0100,2023-10-17 16:38:07.706+0100,2023-10-17 16:38:15.706+0100,,,,8000,16000,false,,,,,false,false,,,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-SendToPartner
BackupDocument,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Backup Document,Backup Document description,DocumentHandler,,,250,450,575,100,2023-10-17 16:37:34.706+0100,2023-10-17 16:38:01.706+0100,Running,Delayed,2023-10-17 16:37:51.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:07.706+0100,2023-10-17 16:38:01.706+0100,,,6000,12000,false,,,,,false,false,,,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-BackupDocument
SignDocument,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Sign Document,Sign Document description,DocumentHandler,,,250,350,475,100,2023-10-17 16:37:34.706+0100,2023-10-17 16:38:01.706+0100,Completed,Delayed,2023-10-17 16:37:48.706+0100,2023-10-17 16:37:51.706+0100,2023-10-17 16:37:59.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:37:58.706+0100,2023-10-17 16:38:01.706+0100,3000,3000,6000,false,,,,,false,false,,,8241.57,,,,,,,,,,,,,,,,,,,Activity,Activity-SignDocument
ValidateInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-Start
ValidateInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:46.706+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-End
Third-PartyLogging,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:54.706+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyLogging|Milestone-Start
SendToPartner,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Send to Partner Request,Send to Partner Request description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,Pending,,,,,,,,,,,,,,,,,,,,,PartnerRequest,,ERP.Invoice.SendToPartner,2023-10-17 16:37:58.706+0100,2023-10-17 16:37:58.706+0100,2023-10-17 16:38:08.706+0100,2023-10-17 16:38:08.706+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-PartnerRequest
SendToPartner,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:38:05.706+0100,2023-10-17 16:38:05.706+0100,2023-10-17 16:38:15.706+0100,2023-10-17 16:38:15.706+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-End
SecondaryInvoiceValidation,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:58.706+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:48.706+0100,2023-10-17 16:37:48.706+0100,2023-10-17 16:37:59.706+0100,2023-10-17 16:37:59.706+0100,2023-10-17 16:37:58.706+0100,2023-10-17 16:37:58.706+0100,true,true,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-End
SignDocument,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:38:01.706+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:51.706+0100,2023-10-17 16:37:51.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:01.706+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-End
SecondaryInvoiceValidation,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:46.706+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:46.706+0100,true,true,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-Start
BackupDocument,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:38:01.706+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:51.706+0100,2023-10-17 16:37:51.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:01.706+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-Start
SendToPartner,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Send to Partner Response,Send to Partner Response description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,Pending,,,,,,,,,,,,,,,,,,,,,PartnerResponse,,ERP.Invoice.SendToPartner,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:11.706+0100,2023-10-17 16:38:11.706+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-PartnerResponse
SignDocument,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:58.706+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,First Activated,,2023-10-17 16:37:48.706+0100,2023-10-17 16:37:48.706+0100,2023-10-17 16:37:59.706+0100,2023-10-17 16:37:59.706+0100,2023-10-17 16:37:58.706+0100,2023-10-17 16:37:58.706+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-Start
Third-PartyValidation,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyValidation|Milestone-Start
Third-PartyValidation,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:54.706+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:54.706+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyValidation|Milestone-End
Third-PartyLogging,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:57.706+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyLogging|Milestone-End
InboundInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-Start
SendToPartner,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:57.706+0100,Activated,,,,,,,,,,,,,,,,,,,,,Start,All Activated,,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:38:07.706+0100,2023-10-17 16:37:57.706+0100,,true,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-Start
BackupDocument,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:38:07.706+0100,2023-10-17 16:38:07.706+0100,,,false,false,,,,,,,,Milestone,Activity-BackupDocument|Milestone-End
InboundInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:44.706+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-End
Third-PartyLogging,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:57.706+0100,Completed,,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:54.706+0100,2023-10-17 16:37:57.706+0100,3000,3000,6000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-Third-PartyLogging|Section-1
ValidateInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:46.706+0100,Completed,,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:46.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:46.706+0100,2000,2000,4000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-ValidateInvoice|Section-1
BackupDocument,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:38:01.706+0100,Running,,2023-10-17 16:37:51.706+0100,2023-10-17 16:37:57.706+0100,2023-10-17 16:38:01.706+0100,2023-10-17 16:38:07.706+0100,2023-10-17 16:38:01.706+0100,,,6000,12000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-BackupDocument|Section-1
SendToPartner,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:34.706+0100,Pending,,2023-10-17 16:37:57.706+0100,2023-10-17 16:37:58.706+0100,2023-10-17 16:38:07.706+0100,2023-10-17 16:38:08.706+0100,,,,1000,2000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,PartnerRequest,0,,,,Section,Activity-SendToPartner|Section-1
InboundInvoice,216b10ba-6a34-4116-8bcb-25d5a4ce89f3,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,Completed,,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,2023-10-17 16:37:34.706+0100,2023-10-17 16:37:44.706+0100,10000,10000,20000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-InboundInvoice|Section-1
